game_date,game_id,team_a,team_b,actual_winner,actual_score_a,actual_score_b,team_a_rest_days,team_b_rest_days
2025-04-11,0022401181,UTA,OKC,OKC,111,145,1.0,1.0
2025-04-13,0022401186,ATL,ORL,ATL,117,105,1.0,1.0
2025-04-13,0022401188,BKN,NYK,NYK,105,113,1.0,1.0
2025-04-13,0022401187,BOS,CHA,BOS,93,86,1.0,1.0
2025-04-13,0022401189,CLE,IND,IND,118,126,1.0,1.0
2025-04-13,0022401198,GSW,LAC,LAC,119,124,1.0,1.0
2025-04-13,0022401193,HOU,DEN,DEN,111,126,1.0,1.0
2025-04-13,0022401194,MEM,DAL,MEM,132,97,1.0,1.0
2025-04-13,0022401190,MIA,WAS,WAS,118,119,1.0,1.0
2025-04-13,0022401192,MIL,DET,MIL,140,133,1.0,1.0
2025-04-13,0022401195,MIN,UTA,MIN,116,105,1.0,1.0
2025-04-13,0022401196,NOP,OKC,OKC,100,115,1.0,1.0
2025-04-13,0022401191,PHI,CHI,CHI,102,122,1.0,1.0
2025-04-13,0022401199,POR,LAL,POR,109,81,1.0,1.0
2025-04-13,0022401200,SAC,PHX,SAC,109,98,1.0,1.0
2025-04-13,0022401197,SAS,TOR,SAS,125,118,1.0,1.0
